client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,cluster,Cluster_Name,segment
C0232,Individual,Megan,Kim,1962-04-05,F,USA,California,Home,3,Yes,Website,64,2,C3,Corporate Buyers
C0233,Individual,Larry,Garcia,1997-10-09,M,France,Provence,Home,4,Yes,Website,29,1,C2,First-Time Buyers
C0234,Individual,Andrea,Hughes,1979-02-03,F,USA,New York,Home,1,Yes,Website,47,0,C1,Global Investors
C0235,Individual,Kenneth,Allen,1949-10-10,M,USA,California,Home,5,No,Website,77,2,C3,Corporate Buyers
C0236,Individual,Gerald,Howard,1972-10-08,M,Canada,Manitoba,Home,3,No,Agency,54,1,C2,First-Time Buyers
C0237,Individual,Jason,Nelson,1984-03-11,M,USA,California,Home,5,Yes,Website,42,1,C2,First-Time Buyers
C0238,Individual,Amber,Patterson,1982-08-01,F,USA,Virginia,Home,4,Yes,Agency,44,1,C2,First-Time Buyers
C0239,Individual,Megan,Baker,1972-12-18,F,USA,Oregon,Home,3,Yes,Website,54,1,C2,First-Time Buyers
C0240,Individual,Amber,Morales,1941-12-15,F,USA,Colorado,Investment,3,No,Website,85,2,C3,Corporate Buyers
C0241,Individual,Kelly,Anderson,1961-12-14,F,Mexico,Nuevo Leon,Home,5,Yes,Website,65,2,C3,Corporate Buyers
C0242,Individual,Stephen,Peterson,1997-12-16,M,USA,Utah,Home,3,Yes,Agency,29,1,C2,First-Time Buyers
C0243,Individual,Nancy,Patterson,1978-11-07,F,USA,Utah,Home,2,No,Website,48,0,C1,Global Investors
C0244,Individual,Joyce,Pierce,1998-03-08,F,USA,California,Home,1,No,Website,28,0,C1,Global Investors
C0245,Individual,Sean,Long,1974-07-01,M,USA,Nevada,Investment,4,No,Agency,52,1,C2,First-Time Buyers
C0246,Individual,Stephen,Pierce,1991-12-15,M,France,Normandy,Home,1,Yes,Agency,35,0,C1,Global Investors
C0247,Individual,Kevin,Morris,1964-12-18,M,USA,California,Home,1,No,Website,62,3,C4,Luxury Investors
C0248,Individual,Carl,Collins,1968-09-12,M,USA,Florida,Home,4,Yes,Agency,58,2,C3,Corporate Buyers
C0249,Individual,Stephanie,Montgomery,1968-05-12,F,USA,California,Investment,4,No,Agency,58,2,C3,Corporate Buyers
C0250,Individual,Justin,Stewart,1946-12-19,M,UK,England,Home,2,No,Agency,80,3,C4,Luxury Investors
C0251,Individual,Janice,Chavez,1976-11-08,F,USA,Utah,Home,5,No,Website,50,1,C2,First-Time Buyers
C0252,Individual,Elizabeth,Rogers,1952-12-23,F,USA,Nevada,Investment,2,No,Website,74,3,C4,Luxury Investors
C0253,Individual,Betty,Hughes,1993-12-15,F,USA,Virginia,Home,4,No,Website,33,1,C2,First-Time Buyers
C0254,Individual,Rachel,Freeman,1955-12-21,F,USA,Florida,Home,5,No,Website,71,2,C3,Corporate Buyers
C0255,Individual,Sara,Jones,1961-08-02,F,UK,England,Investment,3,Yes,Client,65,2,C3,Corporate Buyers
C0256,Individual,Anthony,Hughes,1990-10-12,M,USA,California,Home,1,Yes,Website,36,0,C1,Global Investors
C0257,Individual,Nicholas,Kim,1973-12-22,M,USA,California,Home,1,No,Website,53,0,C1,Global Investors
C0258,Individual,Carl,Murray,1990-12-15,M,UK,Northern Ireland,Home,4,Yes,Agency,36,1,C2,First-Time Buyers
C0259,Individual,Emma,Chavez,1989-12-15,F,USA,Oregon,Home,4,No,Website,37,1,C2,First-Time Buyers
C0260,Individual,Rebecca,Wood,1946-04-08,F,USA,Nevada,Investment,3,No,Website,80,2,C3,Corporate Buyers
C0261,Company,Celera,Co,1984-12-13,F,USA,Florida,Investment,4,Yes,Website,42,1,C2,First-Time Buyers
C0262,Individual,Billy,Bryant,1946-12-25,M,USA,Oregon,Home,2,No,Website,80,3,C4,Luxury Investors
C0263,Individual,Anthony,Garcia,1981-02-08,M,USA,Nevada,Investment,2,Yes,Website,45,0,C1,Global Investors
C0264,Individual,Melissa,Baker,1992-12-09,F,USA,Colorado,Home,2,Yes,Agency,34,0,C1,Global Investors
C0265,Company,Celera,Co,1966-12-13,M,Belgium,Flanders,Home,1,No,Website,60,3,C4,Luxury Investors
C0266,Individual,Aaron,Owens,1976-12-26,M,USA,California,Home,5,Yes,Agency,50,1,C2,First-Time Buyers
C0267,Individual,Judy,Howard,1948-12-11,F,USA,Utah,Home,4,Yes,Agency,78,2,C3,Corporate Buyers
C0268,Individual,Danielle,Carter,1958-12-21,F,USA,Georgia,Investment,3,No,Website,68,2,C3,Corporate Buyers
C0269,Individual,David,Stewart,1969-04-02,M,USA,New York,Home,2,No,Agency,57,3,C4,Luxury Investors
C0270,Individual,Megan,Allen,1943-12-21,F,USA,Florida,Home,5,No,Website,83,2,C3,Corporate Buyers
C0271,Individual,Laura,Hughes,1971-12-28,F,USA,California,Investment,3,No,Agency,55,3,C4,Luxury Investors
C0272,Individual,Pamela,Green,1993-03-08,F,UK,Scotland,Home,5,Yes,Website,33,1,C2,First-Time Buyers
C0273,Individual,Paul,Morales,1986-12-27,M,Denmark,Zealand,Investment,2,No,Website,40,0,C1,Global Investors
C0274,Individual,Raymond,Young,1950-01-10,M,USA,Florida,Home,2,No,Website,76,3,C4,Luxury Investors
C0275,Individual,William,Thompson,1999-12-26,M,USA,Oregon,Home,1,Yes,Website,27,0,C1,Global Investors
C0276,Individual,Gloria,Harris,1952-12-16,F,USA,Washington,Home,5,No,Website,74,2,C3,Corporate Buyers
C0277,Individual,Jordan,Garcia,1953-12-17,M,USA,Colorado,Investment,1,Yes,Agency,73,3,C4,Luxury Investors
C0278,Individual,Margaret,Foster,1955-03-08,F,USA,California,Investment,2,Yes,Website,71,3,C4,Luxury Investors
C0279,Individual,Heather,Montgomery,1966-12-15,F,USA,Oregon,Home,1,No,Website,60,3,C4,Luxury Investors
C0280,Individual,Nathan,Price,1943-12-14,M,USA,Florida,Home,4,No,Client,83,2,C3,Corporate Buyers
C0281,Individual,Katherine,Phillips,1976-12-22,F,USA,California,Home,1,Yes,Agency,50,0,C1,Global Investors
C0282,Individual,Emily,Owens,1996-12-18,F,USA,California,Investment,1,No,Website,30,0,C1,Global Investors
C0283,Individual,Susan,Edwards,1962-12-05,F,USA,Arizona,Home,2,Yes,Agency,64,3,C4,Luxury Investors
C0284,Individual,Patrick,Owens,1976-12-25,M,USA,Arizona,Home,4,No,Client,50,1,C2,First-Time Buyers
C0285,Individual,Billy,Parker,1999-09-03,M,France,Ile-de-France,Investment,3,No,Website,27,1,C2,First-Time Buyers
C0286,Individual,Noah,Brooks,1995-12-24,M,UK,Scotland,Home,1,No,Agency,31,0,C1,Global Investors
C0287,Individual,Joan,Bell,1990-10-06,F,Australia,New South Wales,Home,5,No,Website,36,1,C2,First-Time Buyers
C0288,Individual,Kevin,Freeman,1997-03-11,M,USA,Colorado,Investment,4,No,Agency,29,1,C2,First-Time Buyers
C0289,Individual,Laura,Hayes,1992-12-14,F,USA,California,Investment,5,No,Agency,34,1,C2,First-Time Buyers
C0290,Individual,Ryan,Watson,1962-01-01,M,USA,California,Home,2,No,Website,64,3,C4,Luxury Investors
C0291,Individual,James,Bryant,1953-06-07,M,USA,Nevada,Home,2,No,Agency,73,3,C4,Luxury Investors
C0292,Individual,Karen,Watson,1945-02-12,F,USA,California,Home,1,No,Agency,81,3,C4,Luxury Investors
C0293,Individual,Ruth,Collins,1993-01-07,F,USA,California,Investment,4,No,Website,33,1,C2,First-Time Buyers
C0294,Individual,Nicholas,Reyes,1962-12-17,M,USA,Nevada,Home,3,Yes,Website,64,2,C3,Corporate Buyers
C0295,Individual,Roger,Harris,1967-07-09,M,Russia,Tatarstan,Home,3,No,Agency,59,2,C3,Corporate Buyers
C0296,Individual,Mark,Young,1984-06-04,M,Canada,Manitoba,Home,1,Yes,Client,42,0,C1,Global Investors
C0297,Individual,Julia,Murray,1971-12-19,F,UK,Wales,Investment,5,No,Agency,55,1,C2,First-Time Buyers
C0298,Individual,Sarah,Patterson,1972-10-11,F,USA,Oregon,Home,3,No,Website,54,1,C2,First-Time Buyers
C0299,Individual,Barbara,Davis,1977-03-05,F,UK,Wales,Home,5,No,Agency,49,1,C2,First-Time Buyers
C0300,Individual,Zachary,Peterson,1959-11-04,M,Canada,Alberta,Home,5,Yes,Website,67,2,C3,Corporate Buyers
C0301,Individual,Lisa,Alexander,1959-02-03,F,USA,Virginia,Home,4,No,Agency,67,2,C3,Corporate Buyers
C0302,Individual,Maria,Edwards,1975-12-25,F,USA,Utah,Investment,1,No,Agency,51,0,C1,Global Investors
C0303,Individual,Betty,Owens,1957-10-07,F,USA,Virginia,Investment,5,Yes,Website,69,2,C3,Corporate Buyers
C0304,Individual,Patrick,Morris,1958-12-22,M,USA,California,Investment,1,No,Agency,68,3,C4,Luxury Investors
C0305,Individual,Emily,Kim,1994-12-22,F,USA,Arizona,Home,1,No,Website,32,0,C1,Global Investors
C0306,Individual,Samuel,Foster,1988-05-04,M,USA,California,Home,1,No,Client,38,0,C1,Global Investors
C0307,Individual,Samuel,Freeman,1991-12-13,M,USA,California,Home,5,Yes,Client,35,1,C2,First-Time Buyers
C0308,Individual,Catherine,Roberts,1972-10-10,F,Belgium,Flanders,Investment,4,Yes,Agency,54,1,C2,First-Time Buyers
C0309,Individual,Stephanie,Cox,1956-12-15,F,USA,Washington,Home,4,No,Agency,70,2,C3,Corporate Buyers
C0310,Individual,Edward,Weaver,1992-02-05,M,UK,Northern Ireland,Home,3,No,Website,34,1,C2,First-Time Buyers
C0311,Individual,Justin,Anderson,1952-09-03,M,USA,Georgia,Home,2,No,Website,74,3,C4,Luxury Investors
C0312,Individual,Zachary,Cooper,1940-12-14,M,USA,Nevada,Home,3,Yes,Website,86,2,C3,Corporate Buyers
C0313,Company,Stratos,Co,1974-12-04,M,USA,California,Home,1,No,Agency,52,0,C1,Global Investors
C0314,Individual,Andrew,Jones,1981-12-23,M,USA,Washington,Investment,4,No,Agency,45,1,C2,First-Time Buyers
C0315,Individual,Michael,Phillips,1986-12-18,M,Mexico,Baja California,Investment,5,No,Website,40,1,C2,First-Time Buyers
C0316,Individual,Brandon,Martin,1996-12-14,M,UK,Scotland,Investment,4,Yes,Website,30,1,C2,First-Time Buyers
C0317,Individual,Amber,Hansen,1998-12-17,F,USA,California,Investment,2,Yes,Website,28,0,C1,Global Investors
C0318,Individual,Amy,Peterson,1973-12-22,F,Germany,Berlin,Home,5,No,Website,53,1,C2,First-Time Buyers
C0319,Company,Zynex,Co,1995-12-11,F,USA,Texas,Home,5,Yes,Website,31,1,C2,First-Time Buyers
C0320,Individual,Tyler,Cox,1984-01-12,M,USA,Texas,Home,3,Yes,Client,42,1,C2,First-Time Buyers
C0321,Individual,Jesse,Cook,1992-12-01,M,USA,California,Investment,2,No,Agency,34,0,C1,Global Investors
C0322,Individual,Deborah,Moore,1995-12-25,F,USA,California,Home,2,Yes,Website,31,0,C1,Global Investors
C0323,Individual,Samantha,Hayes,1974-12-16,F,USA,California,Investment,2,Yes,Website,52,0,C1,Global Investors
C0324,Individual,Raymond,Parker,1992-12-14,M,USA,Washington,Home,4,No,Website,34,1,C2,First-Time Buyers
C0325,Individual,Maria,Flores,1982-12-24,F,USA,California,Home,5,Yes,Agency,44,1,C2,First-Time Buyers
C0326,Individual,Daniel,Reed,1958-10-05,M,USA,Oregon,Investment,4,Yes,Agency,68,2,C3,Corporate Buyers
C0327,Individual,Elizabeth,Ward,1961-09-07,F,UK,Scotland,Home,1,No,Agency,65,3,C4,Luxury Investors
C0328,Individual,William,Young,1945-12-22,M,USA,California,Home,1,Yes,Client,81,3,C4,Luxury Investors
C0329,Individual,Diane,Morales,1998-05-10,F,Germany,Hesse,Home,3,No,Agency,28,1,C2,First-Time Buyers
C0330,Individual,Christian,Richardson,1974-12-21,M,USA,California,Home,1,No,Website,52,0,C1,Global Investors
C0331,Individual,Ann,Martin,1983-12-23,F,USA,California,Investment,3,No,Agency,43,1,C2,First-Time Buyers
C0332,Individual,Christopher,Price,1988-12-15,M,USA,Texas,Investment,3,No,Website,38,1,C2,First-Time Buyers
C0333,Individual,Helen,Hall,1954-12-23,F,UK,Wales,Home,3,No,Website,72,2,C3,Corporate Buyers
C0334,Individual,Andrew,Roberts,1950-01-08,M,USA,Arizona,Investment,3,No,Agency,76,2,C3,Corporate Buyers
C0335,Individual,Charles,Morris,1974-12-24,M,USA,Arizona,Home,4,No,Website,52,1,C2,First-Time Buyers
C0336,Individual,Karen,Price,1970-12-17,F,USA,California,Investment,5,No,Agency,56,1,C2,First-Time Buyers
C0337,Individual,Nathan,Alexander,1941-12-27,M,USA,Arizona,Home,3,Yes,Website,85,2,C3,Corporate Buyers
C0338,Individual,Patrick,Flores,1942-12-28,M,USA,California,Home,5,Yes,Website,84,2,C3,Corporate Buyers
C0339,Individual,Keith,King,1963-05-10,M,USA,Utah,Investment,5,No,Agency,63,2,C3,Corporate Buyers
C0340,Individual,Daniel,Garcia,1939-12-25,M,USA,California,Investment,2,No,Agency,87,3,C4,Luxury Investors
C0341,Individual,Carl,Chavez,1982-10-11,M,USA,California,Investment,4,No,Agency,44,1,C2,First-Time Buyers
C0342,Individual,Kevin,Hughes,1973-12-15,M,USA,California,Investment,2,No,Client,53,0,C1,Global Investors
C0343,Individual,Joyce,Thompson,1951-12-17,F,USA,California,Home,2,No,Website,75,3,C4,Luxury Investors
C0344,Individual,Joshua,Jackson,1996-12-13,M,Canada,British Columbia,Home,2,Yes,Website,30,0,C1,Global Investors
C0345,Individual,Stephanie,Hall,1968-12-15,F,USA,New York,Home,4,Yes,Website,58,2,C3,Corporate Buyers
C0346,Individual,Amy,Nelson,1963-02-06,F,USA,California,Home,5,No,Agency,63,2,C3,Corporate Buyers
C0347,Individual,Mark,Reyes,1991-12-24,M,USA,Washington,Home,3,Yes,Website,35,1,C2,First-Time Buyers
C0348,Individual,Jack,Pierce,1981-12-13,M,USA,Colorado,Investment,5,Yes,Agency,45,1,C2,First-Time Buyers
C0349,Individual,Paul,Jackson,1974-12-26,M,USA,Arizona,Home,2,Yes,Agency,52,0,C1,Global Investors
C0350,Individual,Richard,Jones,1992-11-12,M,USA,Arizona,Home,2,No,Agency,34,0,C1,Global Investors
C0351,Individual,Michelle,Watson,1960-12-27,F,USA,Oregon,Home,5,No,Agency,66,2,C3,Corporate Buyers
C0352,Individual,Judith,Williams,1976-12-22,F,USA,Nevada,Investment,3,No,Agency,50,1,C2,First-Time Buyers
C0353,Individual,Anna,Murray,1963-12-24,F,USA,Arizona,Home,2,No,Agency,63,3,C4,Luxury Investors
C0354,Individual,Kimberly,Turner,1997-12-23,F,USA,California,Home,4,No,Website,29,1,C2,First-Time Buyers
C0355,Individual,Henry,Alexander,1950-12-16,M,Mexico,Baja California,Investment,1,No,Website,76,3,C4,Luxury Investors
C0356,Individual,Andrea,Kim,1976-06-06,F,USA,Georgia,Home,3,No,Website,50,1,C2,First-Time Buyers
C0357,Individual,Danielle,Griffin,1988-09-04,F,USA,California,Home,3,No,Website,38,1,C2,First-Time Buyers
C0358,Individual,Katherine,Griffin,1977-12-26,F,Australia,New South Wales,Home,3,Yes,Agency,49,1,C2,First-Time Buyers
C0359,Individual,Julie,Cooper,1951-10-03,F,USA,California,Investment,1,No,Agency,75,3,C4,Luxury Investors
C0360,Individual,Laura,Baker,1948-09-09,F,USA,Utah,Home,2,Yes,Agency,78,3,C4,Luxury Investors
C0361,Individual,Nicholas,Miller,1958-08-09,M,UK,England,Home,1,Yes,Website,68,3,C4,Luxury Investors
C0362,Individual,Betty,Moore,2000-06-09,F,USA,Utah,Home,4,No,Website,26,1,C2,First-Time Buyers
C0363,Individual,Christine,Edwards,1958-12-25,F,USA,Utah,Investment,2,No,Client,68,3,C4,Luxury Investors
C0364,Individual,George,Gray,1944-02-03,M,USA,Texas,Home,2,No,Website,82,3,C4,Luxury Investors
C0365,Individual,Brandon,Morales,1962-11-02,M,USA,Colorado,Investment,5,No,Agency,64,2,C3,Corporate Buyers
C0366,Individual,Keith,Long,1982-12-26,M,USA,California,Home,4,No,Website,44,1,C2,First-Time Buyers
C0367,Individual,Samuel,Collins,1963-12-25,M,USA,California,Investment,4,No,Agency,63,2,C3,Corporate Buyers
C0368,Individual,Betty,Scott,1992-11-08,F,USA,California,Home,4,Yes,Agency,34,1,C2,First-Time Buyers
C0369,Individual,Helen,Murray,1954-01-10,F,USA,Utah,Home,2,Yes,Agency,72,3,C4,Luxury Investors
C0370,Individual,Michelle,Brooks,1956-12-23,F,Russia,Krasnodar Krai,Home,1,No,Website,70,3,C4,Luxury Investors
C0371,Individual,Ryan,Moore,1969-12-15,M,Belgium,Wallonia,Investment,3,No,Agency,57,3,C4,Luxury Investors
C0372,Individual,Teresa,Nelson,1951-12-22,F,Belgium,Flanders,Investment,1,No,Agency,75,3,C4,Luxury Investors
C0373,Individual,Karen,Morales,1992-12-27,F,USA,Georgia,Home,2,No,Agency,34,0,C1,Global Investors
C0374,Individual,Madison,Hughes,1993-07-11,F,Australia,New South Wales,Investment,4,Yes,Agency,33,1,C2,First-Time Buyers
C0375,Individual,Kyle,Thompson,1967-12-15,M,USA,California,Investment,4,No,Website,59,2,C3,Corporate Buyers
C0376,Individual,Shirley,Smith,1952-12-19,F,USA,California,Home,3,No,Website,74,2,C3,Corporate Buyers
C0377,Individual,Charles,Patterson,1997-12-14,M,USA,Washington,Home,4,No,Website,29,1,C2,First-Time Buyers
C0378,Individual,Heather,Anderson,1956-12-28,F,USA,California,Investment,3,Yes,Website,70,2,C3,Corporate Buyers
C0379,Company,Optima,Co,1976-12-22,M,USA,California,Investment,2,Yes,Client,50,0,C1,Global Investors
C0380,Individual,Evelyn,Chavez,1972-12-13,F,USA,California,Home,3,Yes,Website,54,1,C2,First-Time Buyers
C0381,Individual,David,Gray,1961-08-01,M,USA,California,Home,5,Yes,Agency,65,2,C3,Corporate Buyers
C0382,Individual,Nicholas,Garcia,1975-08-08,M,USA,California,Investment,1,Yes,Agency,51,0,C1,Global Investors
C0383,Company,Novex,Co,1985-09-11,F,Mexico,Mexico City,Investment,3,No,Agency,41,1,C2,First-Time Buyers
C0384,Individual,Amy,Stewart,1943-12-22,F,USA,California,Home,3,Yes,Website,83,2,C3,Corporate Buyers
C0385,Individual,Douglas,Owens,1969-12-01,M,UK,Northern Ireland,Investment,4,No,Website,57,1,C2,First-Time Buyers
C0386,Individual,Carol,Stewart,1975-12-25,F,USA,Colorado,Home,2,No,Client,51,0,C1,Global Investors
C0387,Individual,Jessica,Owens,1973-12-18,F,USA,California,Home,2,Yes,Website,53,0,C1,Global Investors
C0388,Individual,Zachary,Cox,1994-12-24,M,USA,California,Home,4,No,Agency,32,1,C2,First-Time Buyers
C0389,Individual,Ronald,Stone,1953-12-18,M,USA,Colorado,Home,3,No,Website,73,2,C3,Corporate Buyers
C0390,Individual,Steven,Griffin,1941-12-23,M,Canada,Quebec,Investment,2,No,Website,85,3,C4,Luxury Investors
C0391,Individual,Heather,Long,1966-12-11,F,USA,California,Home,5,No,Agency,60,2,C3,Corporate Buyers
C0392,Individual,Katherine,Adams,1976-12-14,F,USA,Arizona,Home,2,Yes,Website,50,0,C1,Global Investors
C0393,Individual,Nicole,Allen,1988-08-06,F,USA,Arizona,Home,4,No,Agency,38,1,C2,First-Time Buyers
C0394,Individual,Shirley,Foster,1953-12-24,F,USA,Colorado,Home,3,Yes,Website,73,2,C3,Corporate Buyers
C0395,Individual,Deborah,Chavez,1958-12-17,F,USA,Florida,Home,1,No,Website,68,3,C4,Luxury Investors
C0396,Individual,Charles,Allen,1999-12-17,M,USA,Nevada,Home,5,No,Agency,27,1,C2,First-Time Buyers
C0397,Individual,Hannah,Williams,1999-12-18,F,USA,California,Home,5,No,Website,27,1,C2,First-Time Buyers
C0398,Individual,Jennifer,Alexander,1947-12-22,F,USA,Texas,Home,1,Yes,Agency,79,3,C4,Luxury Investors
C0399,Individual,Albert,Kim,1984-09-06,M,USA,California,Home,4,No,Agency,42,1,C2,First-Time Buyers
C0400,Individual,Brandon,Anderson,1958-12-25,M,USA,California,Home,4,No,Agency,68,2,C3,Corporate Buyers
C0401,Individual,Brian,Anderson,1968-12-21,M,USA,Arizona,Home,5,Yes,Website,58,1,C2,First-Time Buyers
C0402,Individual,Brenda,Garcia,1940-12-22,F,USA,Georgia,Home,5,No,Website,86,2,C3,Corporate Buyers
C0403,Individual,Jennifer,Adams,1962-12-25,F,Australia,New South Wales,Home,1,No,Website,64,3,C4,Luxury Investors
C0404,Individual,Sara,Cook,1976-05-12,F,France,Normandy,Investment,1,No,Client,50,0,C1,Global Investors
C0405,Company,Horizon,Co,1968-12-25,M,USA,Colorado,Home,1,No,Agency,58,3,C4,Luxury Investors
C0406,Individual,Christine,Brown,1959-12-26,F,USA,Colorado,Home,3,No,Website,67,2,C3,Corporate Buyers
C0407,Individual,Lisa,Freeman,1981-12-23,F,USA,California,Home,2,No,Client,45,0,C1,Global Investors
C0408,Individual,Tyler,Rogers,1977-03-02,M,USA,California,Home,3,No,Website,49,1,C2,First-Time Buyers
C0409,Individual,Timothy,Reyes,1971-12-18,M,USA,Nevada,Home,1,Yes,Website,55,0,C1,Global Investors
C0410,Individual,Diane,Johnson,1981-12-13,F,Russia,Saint Petersburg,Home,5,Yes,Agency,45,1,C2,First-Time Buyers
C0411,Individual,Amanda,Moore,1983-09-05,F,USA,California,Home,2,No,Website,43,0,C1,Global Investors
C0412,Individual,Karen,Richardson,1983-12-24,F,UK,Scotland,Home,5,No,Website,43,1,C2,First-Time Buyers
C0413,Individual,Brandon,Smith,1940-11-07,M,Canada,British Columbia,Home,3,No,Website,86,2,C3,Corporate Buyers
C0414,Individual,Brandon,Reed,1962-07-12,M,USA,California,Home,4,No,Website,64,2,C3,Corporate Buyers
C0415,Individual,Grace,Turner,1980-09-07,F,USA,Nevada,Home,5,Yes,Agency,46,1,C2,First-Time Buyers
C0416,Company,Bravada,Co,1980-12-28,M,Germany,North Rhine-Westphalia,Investment,5,Yes,Client,46,1,C2,First-Time Buyers
C0417,Individual,Peter,Collins,1947-03-12,M,USA,Utah,Home,2,No,Website,79,3,C4,Luxury Investors
C0418,Individual,Douglas,Howard,1995-12-20,M,USA,Arizona,Home,5,No,Agency,31,1,C2,First-Time Buyers
C0419,Individual,Jack,Hansen,1962-03-11,M,USA,Washington,Home,3,Yes,Agency,64,2,C3,Corporate Buyers
C0420,Individual,Debra,Reyes,1994-04-01,F,USA,California,Home,5,No,Agency,32,1,C2,First-Time Buyers
C0421,Individual,Zachary,Cox,1974-12-25,M,Germany,Hesse,Investment,5,Yes,Website,52,1,C2,First-Time Buyers
C0422,Company,Telnox,Co,1972-12-13,F,USA,California,Home,1,Yes,Client,54,0,C1,Global Investors
C0423,Individual,Rachel,Sanders,1949-12-17,F,USA,California,Home,1,No,Client,77,3,C4,Luxury Investors
C0424,Individual,Sarah,Stewart,1998-04-12,F,USA,Florida,Home,1,No,Website,28,0,C1,Global Investors
C0425,Individual,Gerald,Wright,1965-11-03,M,USA,Nevada,Home,2,No,Agency,61,3,C4,Luxury Investors
C0426,Individual,Julie,Brown,1953-07-10,F,USA,Oregon,Home,4,Yes,Client,73,2,C3,Corporate Buyers
C0427,Individual,Sarah,Peterson,1994-06-09,F,USA,California,Home,4,Yes,Website,32,1,C2,First-Time Buyers
C0428,Individual,Gloria,Rogers,1961-12-20,F,USA,Oregon,Home,3,No,Agency,65,2,C3,Corporate Buyers
C0429,Individual,Danielle,Stone,1995-05-11,F,USA,California,Home,3,Yes,Website,31,1,C2,First-Time Buyers
C0430,Individual,Roger,Wood,1974-05-10,M,USA,Nevada,Home,2,No,Agency,52,0,C1,Global Investors
C0431,Individual,Austin,King,1969-05-05,M,USA,California,Home,5,Yes,Website,57,1,C2,First-Time Buyers
C0432,Company,Grandis,Co,1994-12-17,M,USA,California,Home,5,No,Agency,32,1,C2,First-Time Buyers
C0433,Individual,Ruth,Hughes,1969-03-03,F,USA,California,Investment,2,Yes,Website,57,3,C4,Luxury Investors
C0434,Individual,Amanda,Sanders,1963-12-25,F,Russia,Tatarstan,Home,5,No,Website,63,2,C3,Corporate Buyers
C0435,Individual,Sara,Richardson,1965-12-25,F,Australia,New South Wales,Home,5,Yes,Website,61,2,C3,Corporate Buyers
C0436,Individual,Brandon,Jones,1972-12-05,M,USA,Colorado,Home,2,Yes,Client,54,0,C1,Global Investors
C0437,Individual,Danielle,James,1990-05-10,F,USA,Texas,Home,1,No,Website,36,0,C1,Global Investors
